Source,Target
280477264,3649181
280477264,19599604
280477264,7861842
280477264,15704940
280477264,4812811034
280477264,18055613
280477264,4216361
280477264,54893
280477264,87744974
280477264,720549566
280477264,14053823
280477264,697893
280477264,14993466
280477264,1286116932
280477264,16435408
280477264,6948072
280477264,633385022
280477264,1247437484
280477264,14602130
280477264,2806000111
280477264,94133565
280477264,27093292
280477264,18112018
280477264,44423
280477264,14325738
280477264,203558650
280477264,14662473
280477264,14706299
280477264,408847389
280477264,80589255
280477264,4411041
280477264,12342812
280477264,14684110
280477264,112528880
280477264,19682566
280477264,68442845
280477264,10680142
280477264,26894723
280477264,386294253
280477264,26267038
280477264,2230433110
280477264,197011174
280477264,596192833
280477264,1243054812
280477264,43078359
280477264,3325495342
280477264,3686737336
280477264,561792892
280477264,119075989
280477264,67985833
280477264,51164205
280477264,23173024
280477264,241056687
280477264,2179043485
280477264,3630861
280477264,14351766
280477264,308587014
280477264,14181751
280477264,43300886
280477264,40829038
280477264,216301003
280477264,26976778
280477264,243686824
280477264,41445632
280477264,567473037
280477264,1577821027
280477264,45688242
280477264,351423157
6440602,"1,23888729544659E+018"
6440602,"1,23877531346898E+018"
6440602,"1,2429229312498E+018"
6440602,"1,22264180463545E+018"
6440602,"1,23929710827821E+018"
6440602,9233842
6440602,27794232
6440602,"1,05154498222873E+018"
6440602,14706299
6440602,57308239
6440602,29584571
6440602,3160660247
6440602,228794947
6440602,"1,20729447989345E+018"
6440602,2226506654
6440602,"1,22907949985954E+018"
6440602,"1,17471947864437E+018"
6440602,11902442
6440602,"1,21752318202391E+018"
6440602,17488992
6440602,7617702
6440602,70132580
6440602,"7,15476691460559E+017"
6440602,877046059
6440602,314846260
6440602,4759631
6440602,24877257
6440602,255517813
6440602,19316113
6440602,18159539
6440602,130690431
6440602,280477264
6440602,14826965
6440602,"8,724497669318E+017"
6440602,"1,06896233439001E+018"
6440602,"9,70665628750271E+017"
6440602,24179991
6440602,257600962
6440602,"1,10257261009577E+018"
6440602,94133565
6440602,5574792
6440602,235348644
6440602,34743251
6440602,2905440476
6440602,208794216
6440602,"9,18794735753547E+017"
6440602,125358852
6440602,"1,03668296362541E+018"
6440602,714775800
6440602,15656207
6440602,1152323328
6440602,131420585
6440602,3355484951
6440602,707902006
6440602,183286926
6440602,45297280
6440602,1552438284
6440602,47350584
6440602,113963
6440602,411322525
6440602,3121593994
6440602,6398252
6440602,148914440
6440602,"7,06022513562788E+017"
6440602,21586240
6440602,14317217
6440602,38551598
6440602,5676102
6440602,4142166431
6440602,16517063
6440602,11936392
6440602,3194154629
6440602,28794043
6440602,668423
6440602,13895242
6440602,12342812
6440602,"8,77900122159538E+017"
6440602,676363
6440602,258020873
6440602,"8,0744302043827E+017"
6440602,4217023737
6440602,"1,18616423303947E+018"
6440602,288426731
6440602,552951614
6440602,814641
6440602,"1,12976634589628E+018"
6440602,7516232
6440602,"1,1761878648093E+018"
6440602,34212459
6440602,386102380
6440602,224627512
6440602,519807924
6440602,80881027
6440602,137885308
6440602,731717526
6440602,20410251
6440602,"1,0913754180521E+018"
6440602,2735246778
6440602,259927826
6440602,7901292
6440602,"7,60485474007937E+017"
6440602,14993466
6440602,117629461
6440602,17735070
6440602,23863969
6440602,3649181
6440602,2753125316
6440602,413898659
6440602,4505521640
6440602,3345514311
6440602,5936422
6440602,268206743
6440602,"1,01419972303145E+018"
6440602,527094727
6440602,200197471
6440602,"1,06346391490467E+018"
6440602,14246556
6440602,1618431
6440602,"1,15445139935216E+018"
6440602,"9,6631327519248E+017"
6440602,556162290
6440602,17057728
6440602,8692942
6440602,14255979
6440602,"8,53151395351937E+017"
6440602,8104532
6440602,3514624529
6440602,29751357
6440602,"1,00913786566882E+018"
6440602,"8,05981402143465E+017"
6440602,87744974
6440602,15078427
6440602,2756479056
6440602,"1,14252059459377E+018"
6440602,"9,37761753357677E+017"
6440602,308603327
6440602,67651027
6440602,"1,15127257899395E+018"
6440602,"8,61702441569362E+017"
6440602,8592732
6440602,1423952466
6440602,"1,07559496369655E+018"
6440602,386505090
6440602,779627
6440602,880089745
6440602,556678543
6440602,"8,60091357100216E+017"
6440602,"1,12845270247046E+018"
6440602,161328883
6440602,"7,22809850359493E+017"
6440602,7058202
6440602,71762380
6440602,4697640096
6440602,380284391
6440602,102953336
6440602,"9,22943158434107E+017"
6440602,"7,39271654920978E+017"
6440602,709644992
6440602,409823
6440602,401679097
6440602,2726913188
6440602,39377743
6440602,327779505
6440602,4700789424
6440602,2732422537
6440602,3146875712
6440602,86146814
6440602,367205187
6440602,382489438
6440602,4889591435
6440602,"1,06484601924503E+018"
6440602,210001639
6440602,1538841
6440602,266212060
6440602,31435721
6440602,13235832
6440602,"8,09127901979214E+017"
6440602,14306062
6440602,9362492
6440602,"1,0457057321617E+018"
6440602,302314949
6440602,2543178203
6440602,428058083
6440602,67430296
6440602,370552857
6440602,343620571
6440602,8694172
6440602,"1,09559861176793E+018"
6440602,"1,09996363804198E+018"
6440602,3249871370
6440602,2460368252
6440602,"9,33014576647549E+017"
6440602,88273299
6440602,14120402
6440602,"9,00981601177416E+017"
6440602,34393886
6440602,11904592
6440602,23036965
6440602,7861842
6440602,240117655
6440602,"9,90879057767264E+017"
6440602,"1,07511761764659E+018"
6440602,154456790
6440602,"1,07361949657591E+018"
6440602,20731304
6440602,109914762
6440602,16504970
6440602,261272122
6440602,2512683048
6440602,1560269221
6440602,"1,02882248950015E+018"
6440602,496217288
6440602,4134255287
6440602,532647380
6440602,"1,00394439770728E+018"
6440602,"1,01897930781589E+018"
6440602,"9,97385304490283E+017"
6440602,15002079
6440602,1365535615
6440602,2154487868
6440602,"1,0042822307961E+018"
6440602,4280096173
6440602,14698489
6440602,14139773
6440602,326511843
6440602,66116319
6440602,15300519
6440602,1648999932
6440602,19286613
6440602,110244676
6440602,"1,01174088044361E+018"
6440602,"1,02397476348656E+018"
6440602,458480423
6440602,292518772
6440602,19058557
6440602,22651735
6440602,14898461
6440602,2296786448
6440602,"1,03803401498727E+018"
6440602,2644751682
6440602,45678357
6440602,"1,03651076473824E+018"
6440602,"8,70383663002866E+017"
6440602,1425034364
6440602,1209499525
6440602,2892290399
6440602,"9,62081598395925E+017"
6440602,"1,02649692681506E+018"
6440602,34698700
6440602,82172798
6440602,1019381
6440602,82363
6440602,"7,32325399875686E+017"
6440602,"7,63102211639538E+017"
6440602,62326375
6440602,"9,98282257097019E+017"
6440602,"9,20024604277649E+017"
6440602,"9,01773635962196E+017"
6440602,35230061
6440602,3419874485
6440602,3332289766
6440602,3060359959
6440602,275458349
6440602,309728195
6440602,2751499541
6440602,"7,60515512577225E+017"
6440602,101198215
6440602,586043084
6440602,3834907635
6440602,101280438
6440602,"8,47190167542653E+017"
6440602,"9,91733961222247E+017"
6440602,"9,18804128704401E+017"
6440602,9930252
6440602,"9,7080236491878E+017"
6440602,2585793179
6440602,"9,89214770262835E+017"
6440602,22563060
6440602,267245360
6440602,141721058
6440602,3299519009
6440602,10656282
6440602,2189541
6440602,2480951
6440602,9309912
6440602,2175647936
6440602,4958621
6440602,17465603
6440602,388884371
6440602,14627400
6440602,223567034
6440602,14325738
6440602,7056162
6440602,"8,17417121743381E+017"
6440602,177788470
6440602,437581554
6440602,7340612
6440602,256393714
6440602,4038854039
6440602,16616519
6440602,"9,53304055337669E+017"
6440602,2170361
6440602,243331145
6440602,17421364
6440602,14084530
6440602,3382999846
6440602,301559050
6440602,381987422
6440602,3231054427
6440602,2578317763
6440602,143013250
6440602,14270140
6440602,15482223
6440602,"9,53305718966366E+017"
6440602,3595439354
6440602,15702706
6440602,"8,70396969176445E+017"
6440602,6140222
6440602,15704940
6440602,2353378285
6440602,33652466
6440602,260385922
6440602,15565721
6440602,10680142
6440602,14073560
6440602,22514616
6440602,988584625
6440602,3429891485
6440602,122455228
6440602,"8,75349400930984E+017"
6440602,104616026
6440602,2348734784
6440602,2831516752
6440602,393280641
6440602,15317247
6440602,203558650
6440602,"8,50079111657779E+017"
6440602,"9,23105089971282E+017"
6440602,9385792
6440602,143770381
6440602,"8,30765147803308E+017"
6440602,"8,72752524729647E+017"
6440602,3092351435
6440602,3082268925
6440602,238971932
6440602,"9,12788064082256E+017"
6440602,18587443
6440602,556304081
6440602,376825877
6440602,1029222468
6440602,2891322620
6440602,1286116932
6440602,393297795
6440602,3836635414
6440602,4349106194
6440602,3373812033
6440602,18374969
6440602,2463421092
6440602,744463
6440602,5874122
6440602,"7,84038868827922E+017"
6440602,63819362
6440602,"8,45974635585782E+017"
6440602,143593648
6440602,3401738590
6440602,"8,3120192103798E+017"
6440602,24701368
6440602,327285445
6440602,"8,01054436248457E+017"
6440602,"8,74564308159672E+017"
6440602,74532393
6440602,20905187
6440602,"7,97236549012197E+017"
6440602,18328232
6440602,20416077
6440602,4877570421
6440602,2878812992
6440602,"7,88294431317365E+017"
6440602,130581275
6440602,32167968
6440602,3180119743
6440602,119390492
6440602,"7,9455166107512E+017"
6440602,11176042
6440602,"8,28361853021647E+017"
6440602,3131324440
6440602,"8,43861275365069E+017"
6440602,138497820
6440602,6544052
6440602,"8,29353899094114E+017"
6440602,"7,86887834196115E+017"
6440602,"7,30772254536176E+017"
6440602,631447156
6440602,216735143
6440602,"7,61153947990098E+017"
6440602,813286
6440602,89185308
6440602,22449367
6440602,3240444681
6440602,196737668
6440602,407310786
6440602,278475688
6440602,166086230
6440602,57912723
6440602,362565198
6440602,2338108773
6440602,38708784
6440602,23554268
6440602,389544877
6440602,1173685621
6440602,"7,80487173686628E+017"
6440602,304262217
6440602,17676279
6440602,190610668
6440602,47402166
6440602,717306677
6440602,"7,43235552128942E+017"
6440602,145593471
6440602,171033390
6440602,2387103786
6440602,73437080
6440602,2987122085
6440602,1612516248
6440602,242935881
6440602,259624663
6440602,27973833
6440602,205347101
6440602,2584505473
6440602,103086746
6440602,697893
6440602,1451773004
6440602,62829259
6440602,259958479
6440602,300980950
6440602,6839832
6440602,14273689
6440602,17913998
6440602,77131411
6440602,4514266227
6440602,481478260
6440602,2444425802
6440602,247891692
6440602,"7,18910384158208E+017"
6440602,23920530
6440602,"7,18460263196922E+017"
6440602,243137870
6440602,51861120
6440602,5159271
6440602,14716068
6440602,16875393
6440602,2164364874
6440602,14509080
6440602,"7,01814745389736E+017"
6440602,1451085920
6440602,784165
6440602,13588462
6440602,199728816
6440602,14048192
6440602,165203612
6440602,210901579
6440602,4823435710
6440602,447719375
6440602,5524512
6440602,403627863
6440602,1247437484
6440602,120118721
6440602,3125154047
6440602,304679484
6440602,29312953
6440602,2788522289
6440602,8314612
6440602,17518412
6440602,107722135
6440602,2597563076
6440602,12691112
6440602,1053951
6440602,2827151044
6440602,3335209881
6440602,5937492
6440602,14702716
6440602,213314182
6440602,10720602
6440602,15088181
6440602,2648921
6440602,215723964
6440602,9551792
6440602,429097204
6440602,290522756
6440602,6510972
6440602,13688172
6440602,99729361
6440602,27093292
6440602,3841172777
6440602,2282723228
6440602,1622701
6440602,1530096708
6440602,3657293783
6440602,37746280
6440602,20639941
6440602,12408202
6440602,14421746
6440602,15481730
6440602,3365618279
6440602,2851944063
6440602,22572168
6440602,32374740
6440602,14997224
6440602,3157881830
6440602,143981433
6440602,6703822
6440602,2548509955
6440602,498953250
6440602,348980987
6440602,2887837801
6440602,37632738
6440602,20505530
6440602,15005347
6440602,46609398
6440602,111285082
6440602,318307695
6440602,47700848
6440602,1617208693
6440602,14585205
6440602,2542067612
6440602,16999848
6440602,144887204
6440602,15383212
6440602,152620370
6440602,218438603
6440602,83337141
6440602,44259392
6440602,20760565
6440602,3301820321
6440602,98842357
6440602,3300294801
6440602,20430048
6440602,84512601
6440602,1012139203
6440602,16236094
6440602,1254544004
6440602,130464206
6440602,131182801
6440602,138831863
6440602,54534102
6440602,2394659352
6440602,"8,22215679726101E+017"
6440602,1536791610
6440602,3017664915
6440602,496906165
6440602,3129606347
6440602,15446648
6440602,14971917
6440602,34515613
6440602,294127712
6440602,1479361747
6440602,2423532368
6440602,62963
6440602,2384354214
6440602,2773111
6440602,9723932
6440602,9091262
6440602,378457469
6440602,147195785
6440602,14252897
6440602,477548892
6440602,45428361
6440602,12661722
6440602,2582764214
6440602,132851687
6440602,123941370
6440602,2836047989
6440602,1019188722
6440602,417748671
6440602,54835129
6440602,185209145
6440602,7162442
6440602,437359209
6440602,2218601431
6440602,11414
6440602,10689302
6440602,162321873
6440602,195684037
6440602,15643888
6440602,2254873309
6440602,109086082
6440602,180960841
6440602,757891106
6440602,1129071217
6440602,2793939514
6440602,1355771341
6440602,19587559
6440602,249169195
6440602,15998527
6440602,10469492
6440602,42660168
6440602,9473582
6440602,34620550
6440602,188943182
6440602,22545571
6440602,800272760
6440602,242396741
6440602,408847389
6440602,2455468580
6440602,752133
6440602,14525080
6440602,167352177
6440602,851532960
6440602,14957582
6440602,823057
6440602,44953355
6440602,601848129
6440602,19682566
6440602,2389069947
6440602,20735896
6440602,15662351
6440602,6998432
6440602,2979430185
6440602,2644902517
6440602,17772404
6440602,2566421
6440602,14602130
6440602,207559129
6440602,2923605575
6440602,18136342
6440602,49921739
6440602,2892001877
6440602,562926380
6440602,3076721
6440602,2831514986
6440602,8123772
6440602,2846455025
6440602,2673612109
6440602,309021894
6440602,197193305
